epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
92,592.325,1.56062,1.37185,1.45506,0.47631,0.64355,0.5914,0.30585,1.62286,1.53947,1.59499,0.00921268,0.00921268,0.00921268
93,598.561,1.54628,1.35965,1.44205,0.68317,0.51631,0.54352,0.27795,1.7521,1.80692,1.64774,0.00919576,0.00919576,0.00919576
94,604.825,1.54835,1.38024,1.4458,0.51209,0.55147,0.60024,0.3003,1.65574,1.46829,1.61522,0.00917869,0.00917869,0.00917869
95,610.983,1.53875,1.38648,1.45803,0.68753,0.54325,0.63223,0.32518,1.68873,1.42691,1.62016,0.00916145,0.00916145,0.00916145
96,617.296,1.51551,1.33501,1.43697,0.50725,0.64422,0.62533,0.32262,1.63358,1.44314,1.59611,0.00914405,0.00914405,0.00914405
97,623.995,1.58692,1.39251,1.4837,0.51629,0.52553,0.51076,0.25569,1.83701,1.74404,1.73021,0.00912649,0.00912649,0.00912649
98,630.74,1.5523,1.36841,1.4376,0.5741,0.66341,0.64299,0.32418,1.6356,1.46184,1.62821,0.00910876,0.00910876,0.00910876
99,637.391,1.55757,1.38004,1.46197,0.61439,0.55906,0.6274,0.33355,1.58798,1.46267,1.59128,0.00909088,0.00909088,0.00909088
100,643.417,1.54738,1.3878,1.44802,0.5697,0.59065,0.61006,0.30504,1.63816,1.49561,1.61975,0.00907284,0.00907284,0.00907284
101,649.815,1.51452,1.33174,1.41968,0.65204,0.61979,0.64477,0.34332,1.63003,1.36968,1.59198,0.00905463,0.00905463,0.00905463
102,656.203,1.53716,1.37457,1.44895,0.54178,0.65073,0.63578,0.33137,1.66707,1.41378,1.60329,0.00903627,0.00903627,0.00903627
103,662.523,1.54747,1.36115,1.44755,0.57597,0.60089,0.63336,0.33391,1.63222,1.40295,1.57368,0.00901776,0.00901776,0.00901776
104,668.832,1.5232,1.35252,1.42419,0.70763,0.53054,0.61082,0.30522,1.74646,1.49243,1.63336,0.00899908,0.00899908,0.00899908
105,675.141,1.56631,1.33287,1.42525,0.645,0.55772,0.58263,0.30565,1.68104,1.49042,1.61362,0.00898025,0.00898025,0.00898025
106,681.802,1.52362,1.37234,1.45554,0.64668,0.60451,0.65609,0.32789,1.63618,1.44093,1.57361,0.00896127,0.00896127,0.00896127
107,687.931,1.52974,1.33806,1.43953,0.61962,0.59298,0.62343,0.32118,1.71359,1.4227,1.63274,0.00894213,0.00894213,0.00894213
108,693.889,1.51709,1.33578,1.43476,0.47322,0.62472,0.60303,0.30538,1.66666,1.47928,1.58613,0.00892283,0.00892283,0.00892283
109,700.207,1.52172,1.35482,1.43735,0.73257,0.51495,0.60602,0.32455,1.62533,1.47334,1.59214,0.00890339,0.00890339,0.00890339
110,706.813,1.55357,1.35335,1.44353,0.65369,0.58187,0.63211,0.34086,1.56382,1.4122,1.56641,0.00888379,0.00888379,0.00888379
111,713.597,1.56334,1.34481,1.43792,0.72367,0.50377,0.57979,0.29375,1.76017,1.4784,1.66779,0.00886404,0.00886404,0.00886404
112,719.607,1.51241,1.33885,1.43581,0.74396,0.56331,0.64465,0.34486,1.5916,1.38211,1.58156,0.00884414,0.00884414,0.00884414
113,726.004,1.53043,1.36386,1.43965,0.61384,0.62066,0.65785,0.3507,1.61122,1.36277,1.56433,0.00882409,0.00882409,0.00882409
114,732.842,1.55481,1.34676,1.45147,0.72707,0.5499,0.60373,0.32387,1.66239,1.47715,1.62836,0.00880389,0.00880389,0.00880389
115,739.634,1.52343,1.35886,1.44417,0.56444,0.56997,0.60434,0.31524,1.65914,1.43719,1.63393,0.00878354,0.00878354,0.00878354
116,746.097,1.51207,1.35182,1.44793,0.74872,0.51436,0.61344,0.30189,1.72785,1.51173,1.61615,0.00876305,0.00876305,0.00876305
117,752.412,1.52145,1.35412,1.45062,0.61878,0.57853,0.63912,0.33757,1.62111,1.41341,1.58031,0.00874241,0.00874241,0.00874241
118,758.594,1.50735,1.33883,1.43596,0.70588,0.55063,0.60939,0.31423,1.67579,1.46115,1.61285,0.00872162,0.00872162,0.00872162
119,764.661,1.52368,1.32354,1.41646,0.73001,0.61498,0.68454,0.35899,1.57805,1.34558,1.56415,0.00870069,0.00870069,0.00870069
120,771.044,1.52367,1.3288,1.43967,0.63723,0.63769,0.67449,0.34813,1.62842,1.34306,1.58341,0.00867961,0.00867961,0.00867961
121,777.588,1.54575,1.31592,1.43941,0.65742,0.55682,0.64249,0.34257,1.62117,1.37441,1.58842,0.00865839,0.00865839,0.00865839
122,784.263,1.51109,1.3321,1.43013,0.50803,0.62429,0.60747,0.32337,1.64401,1.40035,1.60107,0.00863703,0.00863703,0.00863703
123,790.992,1.51658,1.31806,1.44859,0.60475,0.583,0.61951,0.32267,1.62811,1.41612,1.59628,0.00861553,0.00861553,0.00861553
124,797.604,1.49795,1.31817,1.42487,0.61637,0.56741,0.60591,0.32095,1.59611,1.44059,1.5581,0.00859389,0.00859389,0.00859389
125,803.692,1.51244,1.32312,1.41775,0.7141,0.55886,0.6271,0.34635,1.59736,1.40345,1.55624,0.0085721,0.0085721,0.0085721
126,809.583,1.50517,1.3183,1.4214,0.59831,0.64664,0.67244,0.35936,1.56173,1.34011,1.54854,0.00855018,0.00855018,0.00855018
127,815.26,1.51352,1.3439,1.43131,0.77724,0.52829,0.63959,0.33164,1.63126,1.40612,1.58073,0.00852812,0.00852812,0.00852812
128,820.935,1.5121,1.30434,1.41908,0.63904,0.64842,0.69397,0.38395,1.51807,1.30506,1.51041,0.00850592,0.00850592,0.00850592
129,826.813,1.50583,1.29184,1.40167,0.64641,0.59146,0.64481,0.3416,1.6348,1.37638,1.58915,0.00848358,0.00848358,0.00848358
130,832.618,1.50421,1.30898,1.41349,0.63788,0.61634,0.67817,0.36041,1.58019,1.33488,1.54641,0.00846111,0.00846111,0.00846111
131,838.844,1.49813,1.28893,1.4057,0.62963,0.6255,0.65131,0.3428,1.63297,1.35877,1.57946,0.00843851,0.00843851,0.00843851
132,845.119,1.52539,1.32631,1.42556,0.82789,0.55293,0.69353,0.38619,1.50098,1.30381,1.51272,0.00841577,0.00841577,0.00841577
133,851.188,1.53382,1.31107,1.41973,0.70068,0.54982,0.58552,0.32584,1.66462,1.42832,1.6118,0.0083929,0.0083929,0.0083929
134,857.422,1.50653,1.28285,1.39057,0.60373,0.61106,0.64964,0.34536,1.63099,1.35276,1.58878,0.00836989,0.00836989,0.00836989
135,863.811,1.47744,1.30822,1.41055,0.60219,0.63168,0.67181,0.35175,1.57157,1.3505,1.55063,0.00834676,0.00834676,0.00834676
136,870.476,1.50147,1.30357,1.41433,0.63324,0.60381,0.66245,0.35401,1.60803,1.34178,1.57221,0.00832349,0.00832349,0.00832349
137,876.786,1.48864,1.28221,1.4038,0.61499,0.60466,0.66191,0.33622,1.58662,1.37739,1.5535,0.0083001,0.0083001,0.0083001
138,883.259,1.49335,1.29369,1.41527,0.62243,0.61746,0.66248,0.35464,1.56278,1.35756,1.55457,0.00827658,0.00827658,0.00827658
139,889.598,1.51194,1.28847,1.41844,0.57014,0.57363,0.60284,0.32872,1.63425,1.3861,1.58844,0.00825293,0.00825293,0.00825293
140,896.036,1.51323,1.31429,1.41454,0.53877,0.65388,0.62758,0.32976,1.63343,1.44286,1.60525,0.00822915,0.00822915,0.00822915
141,902.182,1.49021,1.28333,1.39716,0.66195,0.57916,0.67189,0.34829,1.58367,1.34859,1.54898,0.00820525,0.00820525,0.00820525
142,908.442,1.48531,1.29606,1.41524,0.56654,0.65869,0.65919,0.3466,1.58132,1.38528,1.54887,0.00818122,0.00818122,0.00818122
143,914.668,1.50284,1.30058,1.40592,0.76349,0.56992,0.6561,0.35426,1.5594,1.35465,1.531,0.00815707,0.00815707,0.00815707
144,920.961,1.48609,1.28267,1.39788,0.71509,0.51757,0.58271,0.29548,1.72516,1.50329,1.6086,0.0081328,0.0081328,0.0081328
145,927.178,1.50198,1.32982,1.43009,0.63694,0.6033,0.65305,0.35697,1.60264,1.35507,1.57959,0.00810841,0.00810841,0.00810841
146,933.669,1.49899,1.3021,1.42209,0.7409,0.60921,0.68199,0.3734,1.53865,1.32738,1.52559,0.00808389,0.00808389,0.00808389
147,940.398,1.50077,1.28582,1.42709,0.59564,0.58611,0.64209,0.34257,1.60916,1.3718,1.57203,0.00805925,0.00805925,0.00805925
148,946.971,1.46107,1.2897,1.39953,0.5856,0.60551,0.63826,0.34893,1.58869,1.37042,1.57618,0.0080345,0.0080345,0.0080345
149,953.053,1.4925,1.25385,1.37677,0.67591,0.57323,0.66197,0.35784,1.55206,1.33516,1.53324,0.00800963,0.00800963,0.00800963
150,959.733,1.49651,1.29694,1.42153,0.60077,0.60596,0.64015,0.34234,1.60789,1.37015,1.59234,0.00798464,0.00798464,0.00798464
151,965.898,1.48486,1.29269,1.41165,0.60045,0.61038,0.65779,0.35767,1.57265,1.34165,1.58064,0.00795954,0.00795954,0.00795954
152,972.083,1.46328,1.2468,1.38574,0.63152,0.65551,0.69315,0.37608,1.52952,1.26931,1.52604,0.00793432,0.00793432,0.00793432
153,978.616,1.49824,1.28765,1.39364,0.60271,0.58678,0.62575,0.32393,1.68465,1.38939,1.61838,0.00790898,0.00790898,0.00790898
154,984.79,1.45367,1.26673,1.39584,0.61329,0.60333,0.65675,0.36773,1.51045,1.2965,1.5241,0.00788354,0.00788354,0.00788354
155,990.888,1.46244,1.26494,1.3973,0.62729,0.6481,0.69095,0.37684,1.53395,1.25581,1.54498,0.00785798,0.00785798,0.00785798
156,996.894,1.46498,1.2499,1.3881,0.60639,0.62544,0.66135,0.36079,1.57613,1.32699,1.58312,0.00783231,0.00783231,0.00783231
157,1003,1.48122,1.2804,1.40443,0.59494,0.66174,0.67766,0.37382,1.55924,1.31095,1.5501,0.00780653,0.00780653,0.00780653
158,1009.22,1.48043,1.28679,1.4138,0.64754,0.62068,0.6802,0.37642,1.53018,1.28522,1.5374,0.00778065,0.00778065,0.00778065
159,1015.63,1.49328,1.27527,1.38816,0.62725,0.55341,0.6144,0.32402,1.66286,1.4306,1.60876,0.00775465,0.00775465,0.00775465
160,1022.11,1.46053,1.28234,1.3978,0.64005,0.6201,0.66609,0.36779,1.59895,1.29197,1.55722,0.00772855,0.00772855,0.00772855
161,1028.31,1.44904,1.25993,1.37727,0.67444,0.62691,0.68735,0.37752,1.53746,1.28584,1.52025,0.00770234,0.00770234,0.00770234
162,1034.98,1.47885,1.2846,1.38974,0.67335,0.61989,0.67755,0.36641,1.54857,1.29356,1.53212,0.00767603,0.00767603,0.00767603
163,1041.28,1.47291,1.22911,1.3782,0.65502,0.65119,0.69376,0.38549,1.51681,1.2572,1.52639,0.00764961,0.00764961,0.00764961
164,1047.57,1.45539,1.25939,1.40763,0.66065,0.60056,0.6613,0.35426,1.57115,1.32125,1.55684,0.0076231,0.0076231,0.0076231
165,1053.91,1.47544,1.24102,1.37614,0.6387,0.62772,0.66733,0.36089,1.5754,1.31765,1.57286,0.00759648,0.00759648,0.00759648
166,1060.3,1.46751,1.25891,1.4068,0.67952,0.62864,0.69451,0.38641,1.50781,1.28035,1.50787,0.00756976,0.00756976,0.00756976
167,1066.4,1.44967,1.25281,1.38963,0.65024,0.65093,0.67837,0.36743,1.60275,1.31363,1.57245,0.00754293,0.00754293,0.00754293
168,1072.5,1.41508,1.23497,1.37763,0.57116,0.63382,0.64185,0.36208,1.55732,1.37901,1.54409,0.00751602,0.00751602,0.00751602
169,1078.53,1.47918,1.27278,1.37674,0.60261,0.65649,0.68094,0.37039,1.5199,1.29079,1.50101,0.007489,0.007489,0.007489
170,1084.63,1.47426,1.28434,1.39598,0.61806,0.62662,0.66522,0.35263,1.61149,1.31742,1.56578,0.00746189,0.00746189,0.00746189
171,1090.87,1.46058,1.25911,1.38419,0.62613,0.63109,0.68482,0.37863,1.54044,1.27451,1.5249,0.00743468,0.00743468,0.00743468
172,1097.17,1.46775,1.26038,1.3845,0.62429,0.67212,0.69246,0.37777,1.5382,1.27104,1.51405,0.00740738,0.00740738,0.00740738
173,1103.48,1.4619,1.24918,1.38947,0.60629,0.67218,0.67653,0.36389,1.57622,1.30709,1.53258,0.00737998,0.00737998,0.00737998
174,1109.84,1.44932,1.22287,1.37779,0.76667,0.56837,0.65096,0.3647,1.55327,1.30198,1.55586,0.0073525,0.0073525,0.0073525
175,1116.52,1.43358,1.25077,1.3881,0.57311,0.64775,0.6637,0.37166,1.5595,1.30778,1.55328,0.00732492,0.00732492,0.00732492
176,1122.88,1.47032,1.24038,1.37435,0.55843,0.65905,0.65796,0.35555,1.58482,1.35484,1.56803,0.00729725,0.00729725,0.00729725
177,1129.17,1.45729,1.23944,1.386,0.59673,0.65566,0.6726,0.36455,1.56308,1.32911,1.5409,0.0072695,0.0072695,0.0072695
178,1135.73,1.4459,1.2336,1.3859,0.67222,0.63869,0.69914,0.39092,1.52407,1.24557,1.51716,0.00724165,0.00724165,0.00724165
179,1142.47,1.44029,1.27872,1.39321,0.57247,0.67172,0.67896,0.38205,1.51479,1.28993,1.4924,0.00721372,0.00721372,0.00721372
180,1148.95,1.44713,1.24146,1.39455,0.58678,0.65443,0.67886,0.38254,1.54095,1.26117,1.50734,0.00718571,0.00718571,0.00718571
181,1155.11,1.43764,1.22997,1.36232,0.62413,0.66803,0.69572,0.3802,1.51615,1.28983,1.50767,0.00715761,0.00715761,0.00715761
182,1160.95,1.48264,1.2428,1.37379,0.60478,0.64265,0.66779,0.36546,1.57144,1.28495,1.54447,0.00712942,0.00712942,0.00712942
183,1166.71,1.47062,1.24508,1.3873,0.62721,0.63294,0.68721,0.37222,1.54422,1.31014,1.51696,0.00710116,0.00710116,0.00710116
184,1172.32,1.46492,1.24274,1.39444,0.68758,0.63228,0.67649,0.36653,1.58061,1.27553,1.55064,0.00707281,0.00707281,0.00707281
185,1178.13,1.44754,1.25215,1.40135,0.65668,0.60488,0.65807,0.36294,1.55871,1.31328,1.54879,0.00704439,0.00704439,0.00704439
