epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
49,195.226,1.57908,1.44767,1.48303,0.72227,0.51553,0.58241,0.28397,1.77336,1.51165,1.58483,0.00536081,0.00536081,0.00536081
50,199.131,1.55279,1.40854,1.45396,0.57514,0.63904,0.65767,0.32654,1.59745,1.44596,1.5299,0.00520548,0.00520548,0.00520548
51,203.005,1.5731,1.39589,1.44412,0.57905,0.63147,0.63169,0.32182,1.57527,1.45989,1.53642,0.00505,0.00505,0.00505
52,206.767,1.57654,1.41391,1.45591,0.64619,0.4368,0.45175,0.21176,1.89777,1.78005,1.73656,0.00489452,0.00489452,0.00489452
53,210.723,1.55995,1.39767,1.446,0.66252,0.5429,0.61165,0.29793,1.61447,1.57115,1.55035,0.00473919,0.00473919,0.00473919
54,214.613,1.5658,1.41298,1.46466,0.69043,0.57254,0.63271,0.32212,1.64106,1.50962,1.54009,0.00458416,0.00458416,0.00458416
55,218.573,1.54635,1.38089,1.42871,0.75246,0.55082,0.6478,0.33544,1.60271,1.44512,1.52475,0.0044296,0.0044296,0.0044296
56,222.688,1.5451,1.37229,1.43937,0.70169,0.54254,0.59074,0.30274,1.6822,1.53219,1.58844,0.00427565,0.00427565,0.00427565
57,226.62,1.54452,1.39665,1.44146,0.60103,0.59635,0.63713,0.32327,1.62932,1.41669,1.53234,0.00412246,0.00412246,0.00412246
58,230.326,1.56671,1.36787,1.44411,0.59128,0.60248,0.62534,0.32262,1.64059,1.44844,1.5672,0.00397019,0.00397019,0.00397019
59,234.288,1.52002,1.36326,1.42742,0.63415,0.65581,0.67871,0.35482,1.57237,1.39377,1.51587,0.00381899,0.00381899,0.00381899
60,238.205,1.55787,1.39146,1.44228,0.74524,0.51904,0.62494,0.31614,1.63008,1.43416,1.55106,0.00366899,0.00366899,0.00366899
61,242.145,1.50671,1.37124,1.4409,0.60422,0.62151,0.66783,0.34977,1.54057,1.40307,1.50997,0.00352037,0.00352037,0.00352037
62,246.295,1.5225,1.33598,1.41371,0.54949,0.62551,0.63379,0.3264,1.58975,1.43739,1.54974,0.00337325,0.00337325,0.00337325
63,250.244,1.53353,1.30799,1.39381,0.78317,0.49923,0.63055,0.31428,1.66184,1.46937,1.55811,0.00322778,0.00322778,0.00322778
64,254.293,1.50069,1.32129,1.40701,0.6244,0.63895,0.66708,0.3428,1.56391,1.40529,1.51665,0.00308412,0.00308412,0.00308412
65,258.343,1.51487,1.33771,1.42345,0.72479,0.51736,0.62614,0.3317,1.6227,1.39423,1.54161,0.00294239,0.00294239,0.00294239
66,262.238,1.5159,1.34404,1.42592,0.70204,0.53919,0.61454,0.32609,1.64437,1.44355,1.57001,0.00280275,0.00280275,0.00280275
67,266.245,1.49916,1.32313,1.42068,0.68853,0.60899,0.66041,0.34978,1.57126,1.37841,1.50156,0.00266532,0.00266532,0.00266532
68,270.333,1.46888,1.32122,1.42945,0.66666,0.56284,0.59579,0.31263,1.67041,1.45205,1.55431,0.00253024,0.00253024,0.00253024
69,274.134,1.47511,1.29791,1.39952,0.83172,0.51356,0.66723,0.3486,1.58434,1.38883,1.49449,0.00239766,0.00239766,0.00239766
70,277.971,1.43852,1.28655,1.3893,0.58829,0.64032,0.66376,0.34219,1.57904,1.37107,1.51331,0.00226769,0.00226769,0.00226769
71,281.808,1.49557,1.30177,1.39298,0.52283,0.64337,0.63749,0.32177,1.64688,1.45804,1.56712,0.00214046,0.00214046,0.00214046
72,285.918,1.47629,1.31605,1.40632,0.60613,0.62613,0.66041,0.34549,1.58504,1.36333,1.50974,0.00201611,0.00201611,0.00201611
73,289.62,1.45787,1.271,1.38942,0.73129,0.58409,0.65169,0.3427,1.59086,1.44819,1.53447,0.00189475,0.00189475,0.00189475
74,293.5,1.47409,1.29335,1.3953,0.76691,0.52638,0.66737,0.35548,1.59285,1.33357,1.51044,0.00177651,0.00177651,0.00177651
75,297.679,1.43449,1.29581,1.3874,0.55321,0.62738,0.64913,0.34567,1.59158,1.36432,1.52236,0.00166149,0.00166149,0.00166149
76,301.486,1.4694,1.26967,1.37225,0.77454,0.5549,0.67836,0.37014,1.54218,1.34397,1.49265,0.00154982,0.00154982,0.00154982
77,305.397,1.48587,1.28168,1.38707,0.61934,0.63139,0.66598,0.35433,1.57264,1.33413,1.49788,0.00144161,0.00144161,0.00144161
78,309.375,1.46549,1.27949,1.38102,0.63595,0.66073,0.68617,0.37181,1.52341,1.31204,1.47994,0.00133695,0.00133695,0.00133695
79,313.326,1.42791,1.24498,1.37213,0.74506,0.58481,0.68029,0.37464,1.52839,1.30977,1.47361,0.00123596,0.00123596,0.00123596
80,317.394,1.43701,1.27127,1.39278,0.63575,0.64754,0.68425,0.37196,1.52455,1.31014,1.47369,0.00113873,0.00113873,0.00113873
81,321.282,1.42428,1.2402,1.36851,0.64237,0.66358,0.70395,0.38423,1.50163,1.30413,1.46723,0.00104537,0.00104537,0.00104537
82,325.073,1.43814,1.23221,1.36576,0.69498,0.62058,0.67509,0.35851,1.55403,1.31837,1.48973,0.000955951,0.000955951,0.000955951
83,329.139,1.44574,1.2535,1.37922,0.61486,0.65349,0.68363,0.36494,1.55123,1.31177,1.47868,0.000870577,0.000870577,0.000870577
84,333.062,1.4499,1.25633,1.37811,0.65931,0.63849,0.68272,0.36338,1.55776,1.31189,1.48178,0.000789327,0.000789327,0.000789327
85,337.192,1.43842,1.26554,1.38525,0.67839,0.63103,0.67306,0.36936,1.53033,1.33077,1.46947,0.000712282,0.000712282,0.000712282
86,341.296,1.44109,1.24065,1.36358,0.71007,0.61801,0.67908,0.37218,1.52575,1.31139,1.47512,0.000639518,0.000639518,0.000639518
87,345.258,1.43675,1.22276,1.35829,0.60809,0.62926,0.64736,0.34965,1.56164,1.35155,1.50868,0.000571106,0.000571106,0.000571106
88,349.163,1.39737,1.23058,1.37653,0.69832,0.63687,0.69919,0.37898,1.50578,1.28484,1.46889,0.000507115,0.000507115,0.000507115
89,352.997,1.42545,1.23878,1.38348,0.64131,0.65129,0.68434,0.37816,1.5136,1.30591,1.46978,0.000447606,0.000447606,0.000447606
90,356.838,1.40087,1.23638,1.36999,0.69971,0.6385,0.69511,0.38238,1.51357,1.29055,1.46992,0.00039264,0.00039264,0.00039264
91,361.274,1.46646,1.26754,1.43877,0.72529,0.6026,0.68125,0.37215,1.54215,1.29706,1.48033,0.00034227,0.00034227,0.00034227
92,365.194,1.42497,1.2537,1.41015,0.69688,0.63139,0.69075,0.38143,1.51353,1.29072,1.46138,0.000296546,0.000296546,0.000296546
93,369.077,1.43875,1.26985,1.45303,0.65911,0.63106,0.68822,0.38184,1.49678,1.29147,1.45237,0.000255513,0.000255513,0.000255513
94,372.814,1.43332,1.24231,1.39865,0.70752,0.60062,0.67502,0.37018,1.5362,1.30721,1.48266,0.000219212,0.000219212,0.000219212
95,376.652,1.41923,1.26361,1.44016,0.68116,0.65549,0.69485,0.38658,1.50062,1.265,1.45999,0.000187678,0.000187678,0.000187678
96,380.5,1.44104,1.26119,1.43582,0.66752,0.63757,0.68595,0.38373,1.50193,1.27324,1.46602,0.000160943,0.000160943,0.000160943
97,384.29,1.4238,1.22914,1.42186,0.66638,0.6283,0.686,0.37863,1.51914,1.27729,1.47135,0.000139032,0.000139032,0.000139032
98,388.285,1.41387,1.22815,1.41016,0.66882,0.64213,0.69871,0.38887,1.50427,1.2578,1.45924,0.000121968,0.000121968,0.000121968
99,392.297,1.40843,1.216,1.40318,0.6653,0.64199,0.69756,0.38762,1.50276,1.25966,1.46195,0.000109768,0.000109768,0.000109768
100,396.231,1.40058,1.22335,1.41134,0.68441,0.63705,0.69616,0.37977,1.52013,1.2702,1.4724,0.000102443,0.000102443,0.000102443
